communication_round,Loss,Accuracy,Time
127,0.009563838143469245,84.13,686.2410759925842
128,0.007403105476753116,84.63,746.5202176570892
129,0.009245966539501571,83.76,677.9225130081177
130,0.009925698535752855,82.42,649.0011491775513
131,0.012661195065606973,85.76,726.2835500240326
132,0.00931997979301818,82.52,751.1171159744263
133,0.009341880083875287,84.37,688.4003984928131
134,0.0077382744670785,83.71,761.0288016796112
135,0.00851129464072459,83.35,680.4197945594788
136,0.011588095993940577,83.8,708.3108112812042
137,0.009263221912150555,85.21,686.1845946311951
138,0.006739633978977107,85.55,721.1338024139404
139,0.007563723223207285,82.54,699.5932185649872
140,0.009670162917038802,84.27,769.5166399478912
141,0.010721195137808493,84.94,732.4494166374207
142,0.008314355604237721,82.93,611.2258427143097
143,0.006936198139514155,84.95,832.1789360046387
144,0.00791210978239154,82.89,763.884192943573
145,0.011424210347485822,82.97,691.3211445808411
146,0.007216131141252934,83.25,724.7590432167053
147,0.009403417513830722,84.37,661.345386505127
148,0.008434314665956014,83.77,733.1168353557587
149,0.00960326283524968,84.07,705.0506625175476
150,0.007630081449723808,83.71,674.6259288787842
151,0.00935276502973641,84.33,662.1179113388062
152,0.006383737119952983,85.09,742.2391982078552
153,0.007171161605061764,84.11,708.1531479358673
154,0.007739559049008226,85.26,683.9754123687744
155,0.007253869436927435,85.12,733.7237648963928
156,0.009867037766744049,85.21,667.045848608017
157,0.006837278716466086,82.2,725.829042673111
158,0.007959837621383015,86.06,719.7900958061218
159,0.0061580306869611625,85.13,716.7754576206207
160,0.0080505894743662,83.29,629.844135761261
161,0.008025070241996623,84.72,764.3541769981384
162,0.008374589172958795,84.31,672.3774325847626
163,0.007063591019923184,84.82,707.9524416923523
164,0.00785897913372339,83.89,712.2364435195923
165,0.009143488530656673,86.38,691.7165250778198
166,0.00657237348825946,84.49,750.5358510017395
167,0.006614408617929815,83.68,709.8771722316742
168,0.00646825928183292,83.51,736.7872517108917
169,0.0066655274786685936,83.55,709.639178276062
170,0.006819570847055922,84.84,745.6816534996033
171,0.008432331657682895,83.76,648.741819858551
172,0.004679600841772836,84.71,749.2851111888885
173,0.005605973143268607,85.72,804.7619783878326
174,0.006471172187624857,85.11,743.7450432777405
175,0.00969583730202453,84.64,654.7158906459808
176,0.004072164848500011,84.18,785.2297730445862
177,0.005466371557062486,86.26,607.3717119693756
178,0.007090447677540482,85.4,736.7507834434509
179,0.0059384039728315975,85.82,698.2596070766449
180,0.005705893911003278,85.78,738.0394504070282
181,0.005717748716190065,84.27,777.3909983634949
182,0.0059846820016986,82.88,720.4295046329498
183,0.004236609389454861,83.5,719.2820446491241
184,0.012450891742581311,84.05,698.7328791618347
185,0.008284394156246471,85.19,750.8290264606476
186,0.007457528044346838,85.79,681.8866703510284
187,0.00438622073110059,85.43,722.4489543437958
188,0.006398730469370409,84.68,771.1600360870361
189,0.007527016152049665,82.0,657.2657544612885
190,0.010182195842996278,86.14,657.2300002574921
191,0.005552329921583958,85.43,687.5981621742249
192,0.007658758885360687,84.63,697.0032558441162
193,0.004667768942289914,84.93,739.1962246894836
194,0.007521113646085813,86.08,700.2089669704437
195,0.005000244961703332,85.69,655.0006346702576
196,0.004148912131763533,84.72,720.4030866622925
197,0.006995495115085566,85.2,689.0773034095764
198,0.00629489476453445,83.4,503.1052334308624
199,0.005191637322826826,85.72,543.8255007266998
200,0.00588630568944325,82.02,565.1070663928986
