communication_round,Loss,Accuracy,Time
170,0.037498089584123026,67.16,555.7247033119202
171,0.03827080361199705,65.94,498.9629108905792
172,0.031635888433442685,66.69,527.982488155365
173,0.029608894317506414,65.8,588.6640629768372
174,0.03289822508462262,66.46,551.3062620162964
175,0.03517727246144855,66.11,481.3299779891968
176,0.03305431677250845,65.49,540.524418592453
177,0.03644566309693239,66.08,478.5550379753113
178,0.03683927120300069,62.57,552.2879071235657
179,0.0372544950784279,62.63,526.1174447536469
180,0.037461525621799385,61.68,560.9291846752167
181,0.03494334652195265,63.93,536.5565104484558
182,0.037578588553530426,62.5,526.7553670406342
183,0.0334439123288268,62.25,527.0618934631348
184,0.042811233016674326,59.42,529.4754450321198
185,0.043934647738400744,61.93,541.7643284797668
186,0.03844933547786751,63.87,528.7778959274292
187,0.038335651775021386,62.62,560.9652397632599
188,0.03825056977964396,63.09,577.2948808670044
189,0.04044805264406922,61.44,535.6012802124023
190,0.04543926491456354,59.1,509.50807428359985
191,0.039275241186140536,61.95,512.4189078807831
192,0.03853462615057972,59.47,547.3653483390808
193,0.03378886884194092,61.42,573.9720573425293
194,0.04037113204984946,59.15,508.30406618118286
195,0.03772230024829834,58.32,531.8766984939575
196,0.041073071430303865,59.33,538.6089024543762
197,0.036846265087727904,58.12,547.0715613365173
198,0.03404189526246296,60.06,505.6932656764984
199,0.02937693630519783,59.89,547.9688436985016
200,0.03503705393327174,58.77,563.7361326217651
