communication_round,Loss,Accuracy,Time
134,0.007442197825266073,82.02,757.1709582805634
135,0.00778159454101425,82.4,632.3638815879822
136,0.010306064046398288,84.11,694.2849671840668
137,0.008350616131071836,84.67,682.9114375114441
138,0.006112506929994429,84.9,693.6796908378601
139,0.006337381408492514,82.09,687.484424829483
140,0.010534269480070187,83.8,760.3723077774048
141,0.010419097673577956,85.01,687.5446240901947
142,0.008180757262701621,81.33,635.4038577079773
143,0.006416264207817686,84.2,800.3148021697998
144,0.006913486459819561,80.75,704.2790257930756
145,0.008583671029879981,83.14,720.6730256080627
146,0.00702780299352893,82.61,683.9105143547058
147,0.007663972962398515,79.89,610.2348039150238
148,0.007242790451925427,82.3,780.7574126720428
149,0.009342953764485414,83.9,671.0261356830597
150,0.0075013540125416665,82.69,611.7873246669769
151,0.010606937584742654,83.84,653.0801703929901
152,0.005781442256271573,84.92,716.8815603256226
153,0.005828828493859703,83.37,697.0083067417145
154,0.007409066688634799,84.87,692.849999666214
155,0.007000784193501805,84.39,685.5951452255249
156,0.00724272898920585,85.23,658.7675955295563
157,0.005333110127257481,80.77,699.5540609359741
158,0.0077143360934064445,85.07,684.1366128921509
159,0.005841375161562157,83.85,725.8997633457184
160,0.006751220026973178,82.59,602.697517156601
161,0.007812733090611656,83.75,748.2258625030518
162,0.0088195493794379,85.2,667.709534406662
163,0.006048100184808298,83.93,698.2901730537415
164,0.006500350645150732,82.47,679.6595056056976
165,0.006144361579661028,85.48,701.2772850990295
166,0.0064633184390022564,83.94,715.5234971046448
167,0.0057845538254280805,82.39,694.6662213802338
168,0.0060886508440252535,79.92,708.0962798595428
169,0.006582594913397485,80.79,660.9891593456268
170,0.006332678335980735,84.15,741.0881233215332
171,0.006600680522122486,83.6,660.4639222621918
172,0.004565843884662784,84.3,711.4170706272125
173,0.004688760737618125,83.63,808.9571845531464
174,0.004989354221849226,84.22,712.2316324710846
175,0.006370522627925701,83.7,652.8769216537476
176,0.003979768182615736,82.44,789.1476593017578
177,0.006358617758885773,86.06,640.0758748054504
178,0.005254720411102072,83.92,710.577493429184
179,0.0061830382228130676,85.01,725.3805754184723
180,0.006091003281227782,84.51,713.6578958034515
181,0.005225992026709281,83.25,704.8151969909668
182,0.00585239613726749,79.78,701.9906327724457
183,0.003349659043069538,82.56,680.6833431720734
184,0.008910755923046309,84.35,692.0964357852936
185,0.006172337865992999,84.4,718.2760846614838
186,0.005761109652081748,85.49,673.4932985305786
187,0.004058661411663756,84.23,716.7813951969147
188,0.006905612039365132,84.08,758.2023267745972
189,0.0073179674022400675,80.36,642.4502744674683
190,0.01046222998386159,84.15,618.9169092178345
191,0.004530085668535607,84.56,654.9912207126617
192,0.006298641842097372,84.75,684.5187108516693
193,0.0035934415027789822,84.15,747.431672334671
194,0.007044387666386683,85.86,663.661256313324
195,0.0050699416130824005,84.76,632.8306555747986
196,0.0034990071677830554,83.9,701.8846654891968
197,0.004806177434914056,83.61,711.9759094715118
198,0.006406303385757384,83.58,647.980072259903
199,0.0037156659152049903,84.87,704.5171744823456
200,0.004219894871727667,81.33,732.670450925827
